species	class	subclass	0percent	1percent	2percent	3percent	4percent	5percent	6percent
mymy	DNA	Ginger	0	3.4444233992948e-06	0	1.49757539099774e-06	0	3.99353437599398e-06	5.94038238429104e-06
mymy	DNA	Harbinger	1.42768853941785e-05	2.39612062559638e-06	2.32623377401649e-05	2.23637925055663e-05	3.10497297733532e-05	5.51606935684168e-05	5.62589155218151e-05
mymy	DNA	hAT	0.191437957543664	0.50009293803119	0.468312940578007	0.253378274745487	0.132514505967006	0.068667226181466	0.0439622241479733
mymy	DNA	Kolobok	3.04506996169541e-06	2.39612062559638e-06	4.69240289179292e-06	1.60240566836758e-05	1.33783401595798e-05	4.48773425502323e-05	5.68080264985143e-05
mymy	DNA	Maverick	2.00175910596698e-05	9.88399758058509e-06	2.80545789913577e-05	2.89531242259563e-05	4.7073786457029e-05	7.85228696679815e-05	8.6809453498169e-05
mymy	DNA	DNA	0.000373744898413336	6.70414583369989e-05	0.000292127039603959	0.000539077221579487	0.000618947909099366	0.00140048258648139	0.00170588812788553
mymy	DNA	Merlin	1.64733293009751e-06	0	5.24151386849209e-06	1.49757539099774e-06	3.54426175869465e-06	3.69401929779443e-06	1.15812496903825e-05
mymy	DNA	MULE	1.29290675422805e-05	0	3.73894655952436e-05	6.32975198595045e-05	3.87872026268415e-05	6.63925090008998e-05	8.06693943950783e-05
mymy	DNA	P	0	0	5.69078648579141e-06	4.79224125119277e-06	4.99191796999247e-06	3.74393847749435e-06	2.21641157867666e-05
mymy	DNA	PiggyBac	0.00449971485815121	0.0123146123593541	0.0109520683494447	0.00809139983756079	0.0075541197064505	0.00827016042006622	0.00668867088799291
mymy	DNA	TcMar	0.00348825243907134	0.0149834913828309	0.0192394009673277	0.0161305842131555	0.0115714655311613	0.0080208141174651	0.00600013564239185
mymy	DNA	Zator	0	0	0	7.6875536737884e-06	0	2.19644390679669e-06	0
mymy	DNA	Dada	1.74717128949736e-06	5.49110976699172e-07	6.63925090008998e-06	5.89046320459111e-06	6.53941254069013e-06	1.48759155505776e-05	1.55248648866766e-05
mymy	RC	Helitron	0.0107051181674691	0.0203959784417952	0.117787349571934	0.209357046127108	0.292990990847026	0.404663989693415	0.563467183669893
